id,productId,userId,supplierId,transactionType,totalProducts,totalPrice,discount,promotion,saleDate,status,createdAt
TX3194,PROD22,USR2,,SALE,8,931.6,0.0,False,2025-03-13,COMPLETED,2026-01-10T22:15:11.588735
TX3195,PROD7,USR5,,SALE,4,511.56,0.0,False,2025-03-13,COMPLETED,2026-01-10T22:15:11.588749
TX3196,PROD8,USR8,SUP1,PURCHASE,6,138.6,0.0,False,2025-03-13,RECEIVED,2026-01-10T22:15:11.588759
TX3197,PROD27,USR7,SUP5,PURCHASE,20,348.4,0.0,False,2025-03-14,RECEIVED,2026-01-10T22:15:11.588771
TX3198,PROD26,USR4,SUP6,PURCHASE,6,838.32,0.0,False,2025-03-14,RECEIVED,2026-01-10T22:15:11.588780
TX3199,PROD10,USR6,,SALE,8,807.04,0.0,False,2025-03-14,COMPLETED,2026-01-10T22:15:11.588793
TX3200,PROD27,USR8,,SALE,6,104.52,0.0,False,2025-03-14,COMPLETED,2026-01-10T22:15:11.588803
TX3201,PROD24,USR9,,SALE,6,289.62,0.0,False,2025-03-14,COMPLETED,2026-01-10T22:15:11.588814
TX3202,PROD14,USR3,,SALE,8,838.24,0.0,False,2025-03-14,COMPLETED,2026-01-10T22:15:11.588823
TX3203,PROD12,USR5,SUP2,PURCHASE,20,2043.6,0.0,False,2025-03-14,RECEIVED,2026-01-10T22:15:11.588835
TX3204,PROD22,USR9,,SALE,7,815.15,0.0,False,2025-03-14,COMPLETED,2026-01-10T22:15:11.588844
TX3205,PROD3,USR10,SUP3,PURCHASE,15,550.5,0.0,False,2025-03-14,RECEIVED,2026-01-10T22:15:11.588853
TX3206,PROD30,USR6,,SALE,3,177.45,0.0,False,2025-03-14,COMPLETED,2026-01-10T22:15:11.588862
TX3207,PROD29,USR1,,SALE,3,343.53,0.0,False,2025-03-14,COMPLETED,2026-01-10T22:15:11.588871
TX3208,PROD20,USR6,,SALE,3,198.63,0.0,False,2025-03-14,COMPLETED,2026-01-10T22:15:11.588880
TX3209,PROD5,USR4,,SALE,7,856.59,0.0,False,2025-03-15,COMPLETED,2026-01-10T22:15:11.588895
TX3210,PROD29,USR2,,SALE,2,229.02,0.0,False,2025-03-15,COMPLETED,2026-01-10T22:15:11.588905
TX3211,PROD19,USR1,SUP3,PURCHASE,10,181.8,0.0,False,2025-03-15,RECEIVED,2026-01-10T22:15:11.588916
TX3212,PROD24,USR4,,SALE,6,289.62,0.0,False,2025-03-15,COMPLETED,2026-01-10T22:15:11.588925
TX3213,PROD16,USR2,,SALE,6,792.42,0.0,False,2025-03-15,COMPLETED,2026-01-10T22:15:11.588934
TX3214,PROD18,USR7,,SALE,7,946.26,0.0,False,2025-03-15,COMPLETED,2026-01-10T22:15:11.588943
TX3215,PROD8,USR10,,SALE,2,46.2,0.0,False,2025-03-15,COMPLETED,2026-01-10T22:15:11.588953
TX3216,PROD8,USR8,SUP2,PURCHASE,11,254.1,0.0,False,2025-03-15,RECEIVED,2026-01-10T22:15:11.588962
TX3217,PROD23,USR1,SUP5,PURCHASE,20,109.4,0.0,False,2025-03-15,RECEIVED,2026-01-10T22:15:11.588971
TX3218,PROD5,USR2,SUP6,PURCHASE,12,1468.44,0.0,False,2025-03-15,RECEIVED,2026-01-10T22:15:11.588980
TX3219,PROD25,USR7,SUP3,PURCHASE,22,1830.62,0.0,False,2025-03-15,RECEIVED,2026-01-10T22:15:11.588989
TX3220,PROD21,USR2,,SALE,1,41.46,0.0,False,2025-03-15,COMPLETED,2026-01-10T22:15:11.589000
TX3221,PROD4,USR4,SUP2,PURCHASE,7,694.61,0.0,False,2025-03-16,RECEIVED,2026-01-10T22:15:11.589014
TX3222,PROD3,USR5,SUP4,PURCHASE,18,660.6,0.0,False,2025-03-16,RECEIVED,2026-01-10T22:15:11.589025
TX3223,PROD12,USR7,,SALE,5,510.9,0.0,False,2025-03-16,COMPLETED,2026-01-10T22:15:11.589034
TX3224,PROD11,USR7,,SALE,7,317.17,0.0,False,2025-03-16,COMPLETED,2026-01-10T22:15:11.589043
TX3225,PROD20,USR10,,SALE,1,66.21,0.0,False,2025-03-16,COMPLETED,2026-01-10T22:15:11.589052
TX3226,PROD22,USR8,,SALE,6,698.7,0.0,False,2025-03-16,COMPLETED,2026-01-10T22:15:11.589061
TX3227,PROD1,USR5,,SALE,7,60.41,0.0,False,2025-03-16,COMPLETED,2026-01-10T22:15:11.589070
TX3228,PROD25,USR2,,SALE,6,499.26,0.0,False,2025-03-17,COMPLETED,2026-01-10T22:15:11.589081
TX3229,PROD22,USR8,,SALE,8,931.6,0.0,False,2025-03-17,COMPLETED,2026-01-10T22:15:11.589090
TX3230,PROD25,USR2,,SALE,2,166.42,0.0,False,2025-03-17,COMPLETED,2026-01-10T22:15:11.589098
TX3231,PROD3,USR4,SUP6,PURCHASE,25,917.5,0.0,False,2025-03-17,RECEIVED,2026-01-10T22:15:11.589110
TX3232,PROD30,USR2,,SALE,6,354.9,0.0,False,2025-03-17,COMPLETED,2026-01-10T22:15:11.589119
TX3233,PROD8,USR10,,SALE,5,115.5,0.0,False,2025-03-17,COMPLETED,2026-01-10T22:15:11.589128
TX3234,PROD18,USR8,,SALE,2,270.36,0.0,False,2025-03-17,COMPLETED,2026-01-10T22:15:11.589137
TX3235,PROD1,USR3,SUP5,PURCHASE,5,43.15,0.0,False,2025-03-17,RECEIVED,2026-01-10T22:15:11.589146
TX3236,PROD30,USR9,,SALE,3,177.45,0.0,False,2025-03-17,COMPLETED,2026-01-10T22:15:11.589155
TX3237,PROD15,USR5,,SALE,1,124.16,0.0,False,2025-03-17,COMPLETED,2026-01-10T22:15:11.589164
TX3238,PROD9,USR10,,SALE,8,1067.12,0.0,False,2025-03-17,COMPLETED,2026-01-10T22:15:11.589173
TX3239,PROD29,USR8,SUP3,PURCHASE,6,687.06,0.0,False,2025-03-18,RECEIVED,2026-01-10T22:15:11.589184
TX3240,PROD10,USR10,,SALE,3,302.64,0.0,False,2025-03-18,COMPLETED,2026-01-10T22:15:11.589193
TX3241,PROD27,USR2,,SALE,4,69.68,0.0,False,2025-03-18,COMPLETED,2026-01-10T22:15:11.589204
TX3242,PROD1,USR7,SUP6,PURCHASE,10,86.3,0.0,False,2025-03-18,RECEIVED,2026-01-10T22:15:11.589213
TX3243,PROD25,USR7,,SALE,4,332.84,0.0,False,2025-03-18,COMPLETED,2026-01-10T22:15:11.589222
TX3244,PROD28,USR10,,SALE,8,1138.32,0.0,False,2025-03-19,COMPLETED,2026-01-10T22:15:11.589233
TX3245,PROD26,USR2,,SALE,3,419.16,0.0,False,2025-03-19,COMPLETED,2026-01-10T22:15:11.589242
TX3246,PROD24,USR10,,SALE,8,386.16,0.0,False,2025-03-19,COMPLETED,2026-01-10T22:15:11.589251
TX3247,PROD12,USR7,,SALE,6,613.08,0.0,False,2025-03-19,COMPLETED,2026-01-10T22:15:11.589260
TX3248,PROD21,USR9,,SALE,1,41.46,0.0,False,2025-03-19,COMPLETED,2026-01-10T22:15:11.589269
TX3249,PROD9,USR7,,SALE,2,266.78,0.0,False,2025-03-19,COMPLETED,2026-01-10T22:15:11.589278
TX3250,PROD3,USR2,SUP3,PURCHASE,16,587.2,0.0,False,2025-03-19,RECEIVED,2026-01-10T22:15:11.589295
TX3251,PROD16,USR7,SUP5,PURCHASE,9,1188.63,0.0,False,2025-03-19,RECEIVED,2026-01-10T22:15:11.589306
TX3252,PROD1,USR3,,SALE,4,34.52,0.0,False,2025-03-20,COMPLETED,2026-01-10T22:15:11.589317
TX3253,PROD15,USR9,,SALE,8,993.28,0.0,False,2025-03-20,COMPLETED,2026-01-10T22:15:11.589326
TX3254,PROD3,USR3,,SALE,1,36.7,0.0,False,2025-03-20,COMPLETED,2026-01-10T22:15:11.589337
TX3255,PROD8,USR4,,SALE,7,161.7,0.0,False,2025-03-20,COMPLETED,2026-01-10T22:15:11.589346
TX3256,PROD12,USR1,SUP5,PURCHASE,8,817.44,0.0,False,2025-03-21,RECEIVED,2026-01-10T22:15:11.589357
TX3257,PROD17,USR5,,SALE,5,128.6,0.0,False,2025-03-21,COMPLETED,2026-01-10T22:15:11.589366
TX3258,PROD29,USR3,SUP3,PURCHASE,20,2290.2,0.0,False,2025-03-21,RECEIVED,2026-01-10T22:15:11.589375
TX3259,PROD7,USR8,,SALE,2,255.78,0.0,False,2025-03-22,COMPLETED,2026-01-10T22:15:11.589388
TX3260,PROD6,USR7,,SALE,2,72.44,0.0,False,2025-03-22,COMPLETED,2026-01-10T22:15:11.589398
TX3261,PROD5,USR3,,SALE,2,244.74,0.0,False,2025-03-22,COMPLETED,2026-01-10T22:15:11.589409
TX3262,PROD16,USR9,,SALE,4,528.28,0.0,False,2025-03-22,COMPLETED,2026-01-10T22:15:11.589418
TX3263,PROD21,USR7,,SALE,4,165.84,0.0,False,2025-03-22,COMPLETED,2026-01-10T22:15:11.589427
TX3264,PROD27,USR5,,SALE,7,121.94,0.0,False,2025-03-22,COMPLETED,2026-01-10T22:15:11.589436
TX3265,PROD28,USR6,,SALE,6,853.74,0.0,False,2025-03-23,COMPLETED,2026-01-10T22:15:11.589447
TX3266,PROD13,USR8,SUP5,PURCHASE,12,989.4,0.0,False,2025-03-23,RECEIVED,2026-01-10T22:15:11.589456
TX3267,PROD24,USR3,,SALE,7,337.89,0.0,False,2025-03-23,COMPLETED,2026-01-10T22:15:11.589465
TX3268,PROD8,USR10,,SALE,2,46.2,0.0,False,2025-03-24,COMPLETED,2026-01-10T22:15:11.589476
TX3269,PROD14,USR10,,SALE,2,209.56,0.0,False,2025-03-24,COMPLETED,2026-01-10T22:15:11.589485
TX3270,PROD23,USR3,,SALE,5,27.35,0.0,False,2025-03-24,COMPLETED,2026-01-10T22:15:11.589494
TX3271,PROD13,USR5,,SALE,6,494.7,0.0,False,2025-03-24,COMPLETED,2026-01-10T22:15:11.589505
TX3272,PROD10,USR9,,SALE,5,504.4,0.0,False,2025-03-24,COMPLETED,2026-01-10T22:15:11.589515
TX3273,PROD17,USR8,SUP4,PURCHASE,23,591.56,0.0,False,2025-03-25,RECEIVED,2026-01-10T22:15:11.589526
TX3274,PROD23,USR9,,SALE,3,16.41,0.0,False,2025-03-25,COMPLETED,2026-01-10T22:15:11.589535
TX3275,PROD16,USR6,,SALE,6,792.42,0.0,False,2025-03-25,COMPLETED,2026-01-10T22:15:11.589544
TX3276,PROD18,USR9,,SALE,5,675.9,0.0,False,2025-03-25,COMPLETED,2026-01-10T22:15:11.589552
TX3277,PROD21,USR5,SUP3,PURCHASE,24,995.04,0.0,False,2025-03-25,RECEIVED,2026-01-10T22:15:11.589562
TX3278,PROD17,USR4,SUP3,PURCHASE,15,385.8,0.0,False,2025-03-25,RECEIVED,2026-01-10T22:15:11.589571
TX3279,PROD30,USR4,,SALE,5,295.75,0.0,False,2025-03-25,COMPLETED,2026-01-10T22:15:11.589580
TX3280,PROD7,USR6,,SALE,5,639.45,0.0,False,2025-03-25,COMPLETED,2026-01-10T22:15:11.589589
TX3281,PROD9,USR10,,SALE,4,533.56,0.0,False,2025-03-25,COMPLETED,2026-01-10T22:15:11.589601
TX3282,PROD25,USR10,SUP2,PURCHASE,14,1164.94,0.0,False,2025-03-25,RECEIVED,2026-01-10T22:15:11.589610
TX3283,PROD22,USR6,,SALE,6,698.7,0.0,False,2025-03-26,COMPLETED,2026-01-10T22:15:11.589621
TX3284,PROD7,USR8,,SALE,2,255.78,0.0,False,2025-03-26,COMPLETED,2026-01-10T22:15:11.589630
TX3285,PROD24,USR5,,SALE,6,289.62,0.0,False,2025-03-26,COMPLETED,2026-01-10T22:15:11.589639
TX3286,PROD6,USR8,,SALE,8,289.76,0.0,False,2025-03-26,COMPLETED,2026-01-10T22:15:11.589651
TX3287,PROD23,USR5,,SALE,6,32.82,0.0,False,2025-03-26,COMPLETED,2026-01-10T22:15:11.589663
TX3288,PROD5,USR5,,SALE,2,244.74,0.0,False,2025-03-26,COMPLETED,2026-01-10T22:15:11.589672
TX3289,PROD27,USR9,,SALE,4,69.68,0.0,False,2025-03-27,COMPLETED,2026-01-10T22:15:11.589685
TX3290,PROD26,USR5,,SALE,5,698.6,0.0,False,2025-03-27,COMPLETED,2026-01-10T22:15:11.589708
TX3291,PROD17,USR10,,SALE,1,25.72,0.0,False,2025-03-27,COMPLETED,2026-01-10T22:15:11.589728
TX3292,PROD14,USR8,,SALE,7,733.46,0.0,False,2025-03-27,COMPLETED,2026-01-10T22:15:11.589740
TX3293,PROD13,USR6,,SALE,2,164.9,0.0,False,2025-03-27,COMPLETED,2026-01-10T22:15:11.589756
TX3294,PROD12,USR1,SUP1,PURCHASE,13,1328.34,0.0,False,2025-03-27,RECEIVED,2026-01-10T22:15:11.589765
TX3295,PROD4,USR9,,SALE,2,198.46,0.0,False,2025-03-27,COMPLETED,2026-01-10T22:15:11.589774
TX3296,PROD30,USR7,,SALE,1,59.15,0.0,False,2025-03-27,COMPLETED,2026-01-10T22:15:11.589783
TX3297,PROD1,USR2,SUP3,PURCHASE,13,112.19,0.0,False,2025-03-27,RECEIVED,2026-01-10T22:15:11.589793
TX3298,PROD14,USR4,,SALE,5,523.9,0.0,False,2025-03-28,COMPLETED,2026-01-10T22:15:11.589804
TX3299,PROD30,USR9,SUP3,PURCHASE,9,532.35,0.0,False,2025-03-28,RECEIVED,2026-01-10T22:15:11.589813
TX3300,PROD1,USR9,,SALE,4,34.52,0.0,False,2025-03-28,COMPLETED,2026-01-10T22:15:11.589822
TX3301,PROD6,USR7,,SALE,1,36.22,0.0,False,2025-03-28,COMPLETED,2026-01-10T22:15:11.589834
TX3302,PROD6,USR2,,SALE,5,181.1,0.0,False,2025-03-28,COMPLETED,2026-01-10T22:15:11.589843
TX3303,PROD26,USR8,,SALE,7,978.04,0.0,False,2025-03-28,COMPLETED,2026-01-10T22:15:11.589852
TX3304,PROD8,USR4,,SALE,3,69.3,0.0,False,2025-03-28,COMPLETED,2026-01-10T22:15:11.589861
TX3305,PROD9,USR2,,SALE,5,666.95,0.0,False,2025-03-29,COMPLETED,2026-01-10T22:15:11.589872
TX3306,PROD14,USR10,SUP5,PURCHASE,19,1990.82,0.0,False,2025-03-29,RECEIVED,2026-01-10T22:15:11.589881
TX3307,PROD7,USR4,SUP1,PURCHASE,18,2302.02,0.0,False,2025-03-29,RECEIVED,2026-01-10T22:15:11.589890
TX3308,PROD23,USR8,,SALE,7,38.29,0.0,False,2025-03-29,COMPLETED,2026-01-10T22:15:11.589899
TX3309,PROD28,USR10,,SALE,5,711.45,0.0,False,2025-03-29,COMPLETED,2026-01-10T22:15:11.589917
TX3310,PROD7,USR8,SUP4,PURCHASE,21,2685.69,0.0,False,2025-03-29,RECEIVED,2026-01-10T22:15:11.589928
TX3311,PROD11,USR1,,SALE,7,317.17,0.0,False,2025-03-30,COMPLETED,2026-01-10T22:15:11.589941
TX3312,PROD27,USR8,,SALE,3,52.26,0.0,False,2025-03-30,COMPLETED,2026-01-10T22:15:11.589950
TX3313,PROD23,USR2,SUP5,PURCHASE,17,92.99,0.0,False,2025-03-30,RECEIVED,2026-01-10T22:15:11.589959
TX3314,PROD6,USR7,,SALE,6,217.32,0.0,False,2025-03-30,COMPLETED,2026-01-10T22:15:11.589968
TX3315,PROD13,USR5,,SALE,4,329.8,0.0,False,2025-03-30,COMPLETED,2026-01-10T22:15:11.589977
TX3316,PROD13,USR10,SUP4,PURCHASE,23,1896.35,0.0,False,2025-03-30,RECEIVED,2026-01-10T22:15:11.589987
TX3317,PROD8,USR2,,SALE,1,23.1,0.0,False,2025-03-30,COMPLETED,2026-01-10T22:15:11.589996
TX3318,PROD13,USR10,,SALE,1,82.45,0.0,False,2025-03-30,COMPLETED,2026-01-10T22:15:11.590007
TX3319,PROD14,USR8,,SALE,5,523.9,0.0,False,2025-03-31,COMPLETED,2026-01-10T22:15:11.590018
TX3320,PROD12,USR4,,SALE,5,510.9,0.0,False,2025-03-31,COMPLETED,2026-01-10T22:15:11.590027
TX3321,PROD16,USR3,,SALE,4,528.28,0.0,False,2025-03-31,COMPLETED,2026-01-10T22:15:11.590038
TX3322,PROD28,USR1,,SALE,4,569.16,0.0,False,2025-03-31,COMPLETED,2026-01-10T22:15:11.590047
TX3323,PROD3,USR3,,SALE,1,36.7,0.0,False,2025-03-31,COMPLETED,2026-01-10T22:15:11.590056
TX3324,PROD9,USR2,SUP5,PURCHASE,19,2534.41,0.0,False,2025-03-31,RECEIVED,2026-01-10T22:15:11.590065
TX3325,PROD5,USR5,SUP2,PURCHASE,13,1590.81,0.0,False,2025-03-31,RECEIVED,2026-01-10T22:15:11.590076
TX3326,PROD28,USR3,,SALE,3,426.87,0.0,False,2025-03-31,COMPLETED,2026-01-10T22:15:11.590085
TX3327,PROD17,USR2,SUP2,PURCHASE,24,617.28,0.0,False,2025-03-31,RECEIVED,2026-01-10T22:15:11.590094
TX3328,PROD2,USR10,SUP6,PURCHASE,10,1031.2,0.0,False,2025-03-31,RECEIVED,2026-01-10T22:15:11.590104
TX3329,PROD18,USR8,SUP4,PURCHASE,12,1622.16,0.0,False,2025-04-01,RECEIVED,2026-01-10T22:15:11.590115
TX3330,PROD1,USR4,,SALE,2,17.26,0.0,False,2025-04-01,COMPLETED,2026-01-10T22:15:11.590124
TX3331,PROD25,USR2,SUP3,PURCHASE,10,832.1,0.0,False,2025-04-01,RECEIVED,2026-01-10T22:15:11.590135
TX3332,PROD18,USR2,,SALE,6,811.08,0.0,False,2025-04-01,COMPLETED,2026-01-10T22:15:11.590145
TX3333,PROD24,USR3,,SALE,3,144.81,0.0,False,2025-04-01,COMPLETED,2026-01-10T22:15:11.590153
TX3334,PROD8,USR1,SUP3,PURCHASE,13,300.3,0.0,False,2025-04-01,RECEIVED,2026-01-10T22:15:11.590162
TX3335,PROD17,USR1,,SALE,1,25.72,0.0,False,2025-04-01,COMPLETED,2026-01-10T22:15:11.590171
TX3336,PROD5,USR3,,SALE,3,367.11,0.0,False,2025-04-02,COMPLETED,2026-01-10T22:15:11.590182
TX3337,PROD8,USR10,,SALE,5,115.5,0.0,False,2025-04-02,COMPLETED,2026-01-10T22:15:11.590191
TX3338,PROD15,USR4,,SALE,2,248.32,0.0,False,2025-04-02,COMPLETED,2026-01-10T22:15:11.590200
TX3339,PROD23,USR4,,SALE,1,5.47,0.0,False,2025-04-02,COMPLETED,2026-01-10T22:15:11.590209
TX3340,PROD3,USR7,,SALE,8,293.6,0.0,False,2025-04-02,COMPLETED,2026-01-10T22:15:11.590218
TX3341,PROD17,USR8,SUP6,PURCHASE,22,565.84,0.0,False,2025-04-02,RECEIVED,2026-01-10T22:15:11.590229
TX3342,PROD18,USR7,,SALE,6,811.08,0.0,False,2025-04-02,COMPLETED,2026-01-10T22:15:11.590238
TX3343,PROD26,USR10,,SALE,7,978.04,0.0,False,2025-04-02,COMPLETED,2026-01-10T22:15:11.590247
TX3344,PROD25,USR5,SUP5,PURCHASE,10,832.1,0.0,False,2025-04-02,RECEIVED,2026-01-10T22:15:11.590256
TX3345,PROD28,USR8,SUP2,PURCHASE,11,1565.19,0.0,False,2025-04-03,RECEIVED,2026-01-10T22:15:11.590267
TX3346,PROD3,USR10,SUP3,PURCHASE,8,293.6,0.0,False,2025-04-03,RECEIVED,2026-01-10T22:15:11.590276
TX3347,PROD20,USR7,,SALE,6,397.26,0.0,False,2025-04-03,COMPLETED,2026-01-10T22:15:11.590285
TX3348,PROD1,USR6,,SALE,1,8.63,0.0,False,2025-04-03,COMPLETED,2026-01-10T22:15:11.590294
TX3349,PROD7,USR7,SUP6,PURCHASE,19,2429.91,0.0,False,2025-04-03,RECEIVED,2026-01-10T22:15:11.590303
TX3350,PROD28,USR10,,SALE,5,711.45,0.0,False,2025-04-03,COMPLETED,2026-01-10T22:15:11.590315
TX3351,PROD13,USR4,,SALE,4,329.8,0.0,False,2025-04-03,COMPLETED,2026-01-10T22:15:11.590326
TX3352,PROD29,USR8,,SALE,8,916.08,0.0,False,2025-04-03,COMPLETED,2026-01-10T22:15:11.590335
TX3353,PROD23,USR8,SUP3,PURCHASE,19,103.93,0.0,False,2025-04-03,RECEIVED,2026-01-10T22:15:11.590344
TX3354,PROD5,USR7,,SALE,3,367.11,0.0,False,2025-04-03,COMPLETED,2026-01-10T22:15:11.590352
TX3355,PROD29,USR2,,SALE,6,687.06,0.0,False,2025-04-03,COMPLETED,2026-01-10T22:15:11.590361
TX3356,PROD30,USR7,SUP6,PURCHASE,7,414.05,0.0,False,2025-04-04,RECEIVED,2026-01-10T22:15:11.590372
TX3357,PROD20,USR5,SUP3,PURCHASE,22,1456.62,0.0,False,2025-04-04,RECEIVED,2026-01-10T22:15:11.590381
TX3358,PROD16,USR1,,SALE,6,792.42,0.0,False,2025-04-04,COMPLETED,2026-01-10T22:15:11.590391
TX3359,PROD7,USR5,,SALE,2,255.78,0.0,False,2025-04-04,COMPLETED,2026-01-10T22:15:11.590400
TX3360,PROD5,USR9,,SALE,4,489.48,0.0,False,2025-04-04,COMPLETED,2026-01-10T22:15:11.590409
TX3361,PROD21,USR9,,SALE,7,290.22,0.0,False,2025-04-04,COMPLETED,2026-01-10T22:15:11.590423
TX3362,PROD11,USR10,,SALE,6,271.86,0.0,False,2025-04-04,COMPLETED,2026-01-10T22:15:11.590432
TX3363,PROD10,USR6,SUP1,PURCHASE,23,2320.24,0.0,False,2025-04-04,RECEIVED,2026-01-10T22:15:11.590441
TX3364,PROD4,USR8,,SALE,1,99.23,0.0,False,2025-04-04,COMPLETED,2026-01-10T22:15:11.590450
TX3365,PROD22,USR9,,SALE,2,232.9,0.0,False,2025-04-04,COMPLETED,2026-01-10T22:15:11.590459
TX3366,PROD30,USR7,,SALE,8,473.2,0.0,False,2025-04-05,COMPLETED,2026-01-10T22:15:11.590470
TX3367,PROD24,USR5,,SALE,4,193.08,0.0,False,2025-04-05,COMPLETED,2026-01-10T22:15:11.590479
TX3368,PROD3,USR10,,SALE,4,146.8,0.0,False,2025-04-05,COMPLETED,2026-01-10T22:15:11.590488
TX3369,PROD2,USR1,,SALE,3,309.36,0.0,False,2025-04-05,COMPLETED,2026-01-10T22:15:11.590497
TX3370,PROD7,USR7,,SALE,3,383.67,0.0,False,2025-04-05,COMPLETED,2026-01-10T22:15:11.590505
TX3371,PROD18,USR10,SUP3,PURCHASE,11,1486.98,0.0,False,2025-04-06,RECEIVED,2026-01-10T22:15:11.590519
TX3372,PROD1,USR2,SUP2,PURCHASE,13,112.19,0.0,False,2025-04-06,RECEIVED,2026-01-10T22:15:11.590528
TX3373,PROD24,USR8,,SALE,3,144.81,0.0,False,2025-04-06,COMPLETED,2026-01-10T22:15:11.590539
TX3374,PROD30,USR8,,SALE,8,473.2,0.0,False,2025-04-06,COMPLETED,2026-01-10T22:15:11.590548
TX3375,PROD26,USR6,,SALE,6,838.32,0.0,False,2025-04-06,COMPLETED,2026-01-10T22:15:11.590557
TX3376,PROD28,USR8,,SALE,6,853.74,0.0,False,2025-04-06,COMPLETED,2026-01-10T22:15:11.590572
TX3377,PROD21,USR6,,SALE,5,207.3,0.0,False,2025-04-06,COMPLETED,2026-01-10T22:15:11.590581
TX3378,PROD26,USR10,,SALE,1,139.72,0.0,False,2025-04-06,COMPLETED,2026-01-10T22:15:11.590590
TX3379,PROD14,USR8,,SALE,5,523.9,0.0,False,2025-04-06,COMPLETED,2026-01-10T22:15:11.590599
TX3380,PROD24,USR7,SUP1,PURCHASE,14,675.78,0.0,False,2025-04-07,RECEIVED,2026-01-10T22:15:11.590610
TX3381,PROD26,USR5,SUP1,PURCHASE,22,3073.84,0.0,False,2025-04-07,RECEIVED,2026-01-10T22:15:11.590622
TX3382,PROD8,USR4,,SALE,3,69.3,0.0,False,2025-04-07,COMPLETED,2026-01-10T22:15:11.590633
TX3383,PROD30,USR2,,SALE,6,354.9,0.0,False,2025-04-07,COMPLETED,2026-01-10T22:15:11.590642
TX3384,PROD14,USR7,,SALE,5,523.9,0.0,False,2025-04-07,COMPLETED,2026-01-10T22:15:11.590651
TX3385,PROD3,USR4,,SALE,2,73.4,0.0,False,2025-04-07,COMPLETED,2026-01-10T22:15:11.590660
TX3386,PROD25,USR6,,SALE,7,582.47,0.0,False,2025-04-07,COMPLETED,2026-01-10T22:15:11.590669
TX3387,PROD5,USR7,SUP4,PURCHASE,15,1835.55,0.0,False,2025-04-07,RECEIVED,2026-01-10T22:15:11.590678
TX3388,PROD12,USR2,,SALE,8,817.44,0.0,False,2025-04-07,COMPLETED,2026-01-10T22:15:11.590687
TX3389,PROD30,USR7,,SALE,7,414.05,0.0,False,2025-04-07,COMPLETED,2026-01-10T22:15:11.590715
TX3390,PROD10,USR4,SUP5,PURCHASE,15,1513.2,0.0,False,2025-04-08,RECEIVED,2026-01-10T22:15:11.590735
TX3391,PROD6,USR10,,SALE,2,72.44,0.0,False,2025-04-08,COMPLETED,2026-01-10T22:15:11.590753
TX3392,PROD4,USR2,SUP1,PURCHASE,5,496.15,0.0,False,2025-04-08,RECEIVED,2026-01-10T22:15:11.590763
TX3393,PROD5,USR9,,SALE,2,244.74,0.0,False,2025-04-08,COMPLETED,2026-01-10T22:15:11.590772
TX3394,PROD30,USR3,,SALE,3,177.45,0.0,False,2025-04-08,COMPLETED,2026-01-10T22:15:11.590781
TX3395,PROD2,USR3,SUP3,PURCHASE,16,1649.92,0.0,False,2025-04-08,RECEIVED,2026-01-10T22:15:11.590791
TX3396,PROD22,USR10,,SALE,5,582.25,0.0,False,2025-04-09,COMPLETED,2026-01-10T22:15:11.590802
TX3397,PROD11,USR2,SUP1,PURCHASE,7,317.17,0.0,False,2025-04-09,RECEIVED,2026-01-10T22:15:11.590811
TX3398,PROD2,USR10,SUP1,PURCHASE,11,1134.32,0.0,False,2025-04-09,RECEIVED,2026-01-10T22:15:11.590820
TX3399,PROD26,USR3,SUP4,PURCHASE,20,2794.4,0.0,False,2025-04-09,RECEIVED,2026-01-10T22:15:11.590830
TX3400,PROD4,USR5,,SALE,2,198.46,0.0,False,2025-04-09,COMPLETED,2026-01-10T22:15:11.590839
TX3401,PROD27,USR10,,SALE,8,139.36,0.0,False,2025-04-09,COMPLETED,2026-01-10T22:15:11.590850
TX3402,PROD20,USR5,,SALE,2,132.42,0.0,False,2025-04-09,COMPLETED,2026-01-10T22:15:11.590859
TX3403,PROD16,USR10,,SALE,1,132.07,0.0,False,2025-04-09,COMPLETED,2026-01-10T22:15:11.590868
TX3404,PROD28,USR6,,SALE,8,1138.32,0.0,False,2025-04-10,COMPLETED,2026-01-10T22:15:11.590879
TX3405,PROD26,USR8,SUP3,PURCHASE,14,1956.08,0.0,False,2025-04-10,RECEIVED,2026-01-10T22:15:11.590888
TX3406,PROD10,USR7,SUP4,PURCHASE,12,1210.56,0.0,False,2025-04-10,RECEIVED,2026-01-10T22:15:11.590897
TX3407,PROD26,USR5,,SALE,4,558.88,0.0,False,2025-04-10,COMPLETED,2026-01-10T22:15:11.590906
TX3408,PROD15,USR3,,SALE,2,248.32,0.0,False,2025-04-10,COMPLETED,2026-01-10T22:15:11.590915
TX3409,PROD2,USR10,,SALE,8,824.96,0.0,False,2025-04-10,COMPLETED,2026-01-10T22:15:11.590924
TX3410,PROD5,USR3,,SALE,6,734.22,0.0,False,2025-04-10,COMPLETED,2026-01-10T22:15:11.590933
TX3411,PROD23,USR6,,SALE,8,43.76,0.0,False,2025-04-10,COMPLETED,2026-01-10T22:15:11.590944
TX3412,PROD14,USR7,SUP1,PURCHASE,22,2305.16,0.0,False,2025-04-10,RECEIVED,2026-01-10T22:15:11.590954
TX3413,PROD10,USR4,,SALE,6,605.28,0.0,False,2025-04-11,COMPLETED,2026-01-10T22:15:11.590970
